reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name
05b9c944-a749-4d30-a323-b7cacf55cd57,Biswa,https://play-lh.googleusercontent.com/a-/ALV-UjVo4TzwW2ghnkuKx71MNYQllTrCAQCtLybB2c_Yy4kUoTw4QnFm,wow,5,0,,2024-10-28 10:40:19,,,,Facebook
8a97c1f8-7fa3-42fd-acd7-ec28b3a057c2,Anoj Rukshan,https://play-lh.googleusercontent.com/a-/ALV-UjVTg8JjnvWWoecmoy-Bxz2cJwj8uAmhowjCouMDHlkSOijiCVw,"Usually, any emoji is displayed in the app..but since few days no such emoji is displayed..'๬' is displayed. Not so before.. please fix this",2,1,482.0.0.51.80,2024-10-28 10:39:12,,,482.0.0.51.80,Facebook
7acc1d39-baed-486f-ab9d-cd245d682f94,Md Md hosen,https://play-lh.googleusercontent.com/a/ACg8ocKZ-OONNH6BxiQcLc76mkF-2L4aX4qMotJIXLyvbatm3V91Bg=mo,nice,3,0,487.1.0.74.74,2024-10-28 10:38:16,,,487.1.0.74.74,Facebook
a09a4042-8888-4626-b4bd-3ab6b3f99fa1,Kalam Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocLWy3R6Dumm9TrnHhfTF7r3HOPjlOpwwkKbGbV0wYz05tRu0Q=mo,সসস্ম,2,0,436.0.0.35.101,2024-10-28 10:37:37,,,436.0.0.35.101,Facebook
932c407d-8e82-43e2-b345-133d1362dc3f,Farida Khatun,https://play-lh.googleusercontent.com/a/ACg8ocJ4lhEsNbww9nPt_6y0lzB1CzTvCGK9vN6fX-JnjBWH3SiuGg=mo,Nice,5,0,486.0.0.66.70,2024-10-28 10:37:11,,,486.0.0.66.70,Facebook
b3eadd65-67dd-48e2-b5cd-7a5c61b54565,M jhay Trinidad,https://play-lh.googleusercontent.com/a/ACg8ocK2ePnkFf37PsM_UdcihoVQGt-WPa2XrfrN-exh0q0PLld8sw=mo,it good now,5,1,,2024-10-28 10:36:52,,,,Facebook
f04926ea-4e54-4a6b-95ca-ba55e9644d84,Norozzaman sarker,https://play-lh.googleusercontent.com/a-/ALV-UjXAh2dBv2E84isVXxQjNXea4SaQ98tPadkqYefn_ZRON8sShHvk,Nice,5,0,487.1.0.74.74,2024-10-28 10:36:09,,,487.1.0.74.74,Facebook
d96242ae-584a-44ba-893a-12628acba0f3,Aashish Gupta,https://play-lh.googleusercontent.com/a/ACg8ocJyII1bvof2cjnAkYrRMHL7nFz6bog1A6e4UoT548iWoRL7yg=mo,thank you,1,0,487.1.0.74.74,2024-10-28 10:35:41,,,487.1.0.74.74,Facebook
65a126a8-591b-4d5a-a100-19c9c7e5e23a,Shahin Afridi,https://play-lh.googleusercontent.com/a/ACg8ocId-5poedXh2JNW-hW43mRpe_i-rMZ1WQ1d-VaqvyaF5bYVRA=mo,🥰🥰🥰,1,0,486.0.0.66.70,2024-10-28 10:35:40,,,486.0.0.66.70,Facebook
ccfaed5c-abd2-4647-9f1d-bc60138bb03d,নিলি মা,https://play-lh.googleusercontent.com/a-/ALV-UjW_BW3VgNrhj9h6DN5tpyDhH2ckUuI5fRGQXNFHk6szjOIsNfU,Good,5,0,,2024-10-28 10:35:28,,,,Facebook
ba5a152c-a45a-42f0-8c1f-ae9ec40f1010,Shivam Kumar,https://play-lh.googleusercontent.com/a/ACg8ocLd3mQdUjXjXIICCCCA5uwPvsS_ro-qApxbfnzu1ADWWnb-Hw=mo,Very nice,5,0,486.0.0.66.70,2024-10-28 10:35:14,,,486.0.0.66.70,Facebook
fd953262-c624-4e51-9b04-4ea95b322f19,Rohit Yogi,https://play-lh.googleusercontent.com/a-/ALV-UjXMGzU2hBsHPzEqHSG2aOhZSw5XQXKqmkSkBPvFVfi7T4nB5_33,all work fine with nation fest Hindu society well designed for our community,5,0,480.0.0.54.88,2024-10-28 10:35:14,,,480.0.0.54.88,Facebook
578c94df-0d40-46ec-9760-293f99d6fa55,Vishal Ahirwar,https://play-lh.googleusercontent.com/a-/ALV-UjWp1CQdEjQqxv-Y7R1XQKB0o1zVpVZJchAbiKMEQ_vLE0Lwsf0,🥰🥰🥰🥰🥰🥰🥰,5,0,486.0.0.66.70,2024-10-28 10:35:12,,,486.0.0.66.70,Facebook
aa27da4a-96ea-4b8d-a562-fccf6ddecae8,Mohammad Iftikhar,https://play-lh.googleusercontent.com/a-/ALV-UjWw6ApNu538PV6UpUccZdzBAplqHKH6E9DP9B0B7xtA0fub_pO3,Nice,5,0,436.0.0.35.101,2024-10-28 10:34:57,,,436.0.0.35.101,Facebook
ae3e0d66-a8b0-498b-a1f2-f6000dbd7f25,Tonight_today_ Bb,https://play-lh.googleusercontent.com/a/ACg8ocLMkvZQZ69huCD0Vji1jiG0YosqJKQUiwapbjTTQ5GGvp1w=mo,Very good I love this But so many add ad ND bugs,5,0,,2024-10-28 10:34:47,,,,Facebook
0007fb1c-5ae4-4d8a-89ac-03f870d189db,nurul islam,https://play-lh.googleusercontent.com/a-/ALV-UjWDG0MXmBJw6015E8-vwq6ZY396E5w-jemrgNPypYpmKvlB4Tct,Nice job,3,0,487.1.0.74.74,2024-10-28 10:33:50,,,487.1.0.74.74,Facebook
a1b06da9-2ffb-4b4b-9408-910704136209,Adebayo Phillip,https://play-lh.googleusercontent.com/a-/ALV-UjWvf8pAyp6eaNoqmlb6EAMK2G145IHshDOXOGwpUeeolSJTObD4,My Facebook deleted and I've been trying to download it back for a while now and it keeps showing that I can't install it Please help,1,0,475.1.0.46.82,2024-10-28 10:33:09,,,475.1.0.46.82,Facebook
8b93ed47-1492-4bfc-a666-141fb0d12f89,Prabhat Pandey,https://play-lh.googleusercontent.com/a-/ALV-UjUvhEnUp0YFocF93sw9cxnNmgHlgwBtcWKLXgdlKBjqYFIP8ImD,good,5,0,486.0.0.66.70,2024-10-28 10:32:25,,,486.0.0.66.70,Facebook
e78161cb-6ce2-40fb-9368-eefca2824712,Rajesh Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjUiEAVH0MfH-wjvd0FjeZaSBOVNNuptsSrCq3xW9XOr1zYMs9qeJA,good 👍,4,0,486.0.0.66.70,2024-10-28 10:31:33,,,486.0.0.66.70,Facebook
a9f1bfa1-2855-4c4b-b048-3647ad9e383f,Ritu Sikdar,https://play-lh.googleusercontent.com/a/ACg8ocJr06DHcH4b9xiN1_5q6_QNR8SWY9r_tLNrBPbjiJG2I6TlYA=mo,nc app wow,5,0,485.0.0.70.77,2024-10-28 10:30:41,,,485.0.0.70.77,Facebook
d1fb71af-e06b-47a7-9b6b-4ab71b46971a,Badsha Khan,https://play-lh.googleusercontent.com/a/ACg8ocLfcSVuQPf5XWDpwlNR3DlUyLKu5fzpoRsx2FdvQH4b6a1SYw=mo,thank you,4,0,486.0.0.66.70,2024-10-28 10:30:13,,,486.0.0.66.70,Facebook
02532bdc-d37f-40ce-97f7-7ca732a724dd,Kevin John,https://play-lh.googleusercontent.com/a/ACg8ocLo3qP1gEU3ue6XrcBP6QXzsH91F-yOeZ051aWitHvcLpF34Q=mo,Love it,3,0,487.1.0.74.74,2024-10-28 10:29:18,,,487.1.0.74.74,Facebook
968ceedc-f6e1-4e6a-8956-c632d212edb8,Ayan Mohammad,https://play-lh.googleusercontent.com/a/ACg8ocJv5nybK0CL6Rn6FvbEvQHso_uU8aJczX1uaMZe_6WrYtkuHQ=mo,Ayan Ansari king 👑,5,0,,2024-10-28 10:28:07,,,,Facebook
b832d40c-1515-47d8-8a66-97141dd8d25b,Angel llanata Angel.llanata,https://play-lh.googleusercontent.com/a/ACg8ocLI6S_k5uERLMVc1tK8smEb3uW12Che99Ltla-qgFULC3BoWw=mo,J UX l lilzzSsss. L in X mi V S. Z Z.r. P S,3,0,487.1.0.74.74,2024-10-28 10:26:53,,,487.1.0.74.74,Facebook
b119764c-b2e0-44e4-a8d5-51e60c56f983,Kaushal Raj,https://play-lh.googleusercontent.com/a-/ALV-UjW4UqBYv-LPl5GyFwgHtHcg2XIeD7-fCFgqrpsXW_3-xrJRcH0,nice,5,0,436.0.0.35.101,2024-10-28 10:25:05,,,436.0.0.35.101,Facebook
fa58fa1b-c33f-4ea7-9216-1dfc4c10655d,Md Amin,https://play-lh.googleusercontent.com/a/ACg8ocLMIbCGuPGbCSsdbBrMxP-6hVRhyQRxeE49ShzEWddjoqKEgg=mo,সহহনডহহীপডমডহরজডহরহসহডহহডহডহহসহডহহসগগসগসহগস,4,0,486.0.0.66.70,2024-10-28 10:24:42,,,486.0.0.66.70,Facebook
4fc6f732-f2ac-4b5b-ada5-a83ce6476d17,Debby Iniobong,https://play-lh.googleusercontent.com/a/ACg8ocKCi5mROlrBdR7x2vqv0-PMRlqwJjbPYwHbwqLntkBD-Sr8Hg=mo,Cool,5,0,487.1.0.74.74,2024-10-28 10:24:09,,,487.1.0.74.74,Facebook
f7413b24-664c-486b-8113-a7f56bc6691b,Allen erris Montano,https://play-lh.googleusercontent.com/a-/ALV-UjVOsEp-lJpywo5nYZBp72G7Tk_UZ2no81ZGpqkCptfYASgOUu4,ok,5,0,487.1.0.74.74,2024-10-28 10:23:04,,,487.1.0.74.74,Facebook
82043f99-7aca-445b-b8c5-3f37e05bf90e,Waleed Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjXdC0ZfldgxJa0odpeu7l1SZpLQV6n1Ok5YWakjjKwU1-WaP8p4,I am sending emails to Helpline regarding my issue from the past 3 months they don't even bother to reply or at least see the issue,1,1,487.1.0.74.74,2024-10-28 10:21:41,,,487.1.0.74.74,Facebook
eecc9246-9f49-4d23-ae8c-2f411ea0a41c,Dullest Power,https://play-lh.googleusercontent.com/a-/ALV-UjXmFoAtsz_020w2TbUar6VHNXkFJmYgoXwDjbuj33F6dMHzXMto,The only app I consistently use anymore,5,0,486.0.0.66.70,2024-10-28 10:21:23,,,486.0.0.66.70,Facebook
d5bbe400-3a4c-4294-9c8a-39909136433b,Shabana Khan,https://play-lh.googleusercontent.com/a/ACg8ocLkkUnFS3WNWU7GQ1sor8L_hVXWRiwF8ht-cR7cexmFOeDA4w=mo,Mst appnthe facbook,4,0,484.0.0.63.83,2024-10-28 10:20:09,,,484.0.0.63.83,Facebook
f8e66684-2e36-454d-8820-2e34cb270865,Shani kumar,https://play-lh.googleusercontent.com/a/ACg8ocK5ODWJoOK3cDbmEgF7AUFENZZrfw1o2ofPJn3M7pseZZcuX18=mo,Shaniknmar,5,0,485.0.0.70.77,2024-10-28 10:20:07,,,485.0.0.70.77,Facebook
a74080d4-cbf0-49e8-9478-cfe6f3d3f57c,Guostė Maračinskaitė,https://play-lh.googleusercontent.com/a-/ALV-UjWd1i_08okF_gCktfLoWE5_mJVgIvtn2kXgfR7nzUThOYULX7DZ,"I want to change my birthday date on Facebook, but it doesn't work i tried to request a birthday change i put my ID picture and it doesn't show that i put it. Won't let me use Facebook Marketplace. Fix the problem where i send reactions to peoples stories on Facebook and Instagram, it doesn't actually send the reactions to the persons story, sometimes not always. My family members be asking me why i didn't send hearts on their story, and it's because of this problem.",1,0,,2024-10-28 10:20:03,,,,Facebook
3af4e9b6-4032-40f7-8319-1f033bacece0,Chimezie John,https://play-lh.googleusercontent.com/a-/ALV-UjXgIUDkuN9WsVBp0hTnlr035mLpK8rzA-UUGO7UKU8oH193JATT,I'm enjoying it to the best,5,0,486.0.0.66.70,2024-10-28 10:19:29,,,486.0.0.66.70,Facebook
0f5c76d5-eb34-4f48-9de3-75e3ed448f0a,Liton Ullah,https://play-lh.googleusercontent.com/a/ACg8ocIN3ZcVK3f53hhFaWDT3j3MRthWLNawanO2jGumLlNLnOfK_g=mo,আমি ুডতসসশতিসসসসসসসসসএসঢিিথগুতএতএতএতিগহসসস,4,0,487.1.0.74.74,2024-10-28 10:18:41,,,487.1.0.74.74,Facebook
550a6964-d0dd-45fd-9d5c-70dba7d8f6da,Koyel Bhunya,https://play-lh.googleusercontent.com/a/ACg8ocIKrwZhAYJt524c-FN_fB-mbaiS254wrzcJ2BCxng-WcNYBRw=mo,bengali psge,5,0,,2024-10-28 10:18:38,,,,Facebook
020ee5d1-3ff8-49a6-9eb6-603de7585482,Georgette Etim,https://play-lh.googleusercontent.com/a/ACg8ocKy3LRp1CVHzrP5DzQ04vqYvzSSgjyb1PHOkE_iR0DlX_rXvw=mo,Perfect,5,0,483.0.0.51.72,2024-10-28 10:18:10,,,483.0.0.51.72,Facebook
585be91b-c8d0-42d8-b034-963b236ad733,Sagar Halder,https://play-lh.googleusercontent.com/a-/ALV-UjXddL0LmTrNIPF0q-eX4sBfEL-mPn1XvAii3enoWDhcOC9ZNahY,Disturbing nowadays,3,0,487.1.0.74.74,2024-10-28 10:17:56,,,487.1.0.74.74,Facebook
fb2434e1-b9cf-4c87-883c-18c20b780cb7,Andrew Szirtes,https://play-lh.googleusercontent.com/a/ACg8ocJb6BRTRVexxOgeu80cs0hKF1NAzO-Um07MuXHXqExGpGUhdw=mo,Wow this is Super 🎻🕺🕺💃💃🏅,4,0,486.0.0.66.70,2024-10-28 10:16:52,,,486.0.0.66.70,Facebook
1d5a2bab-b655-47d1-b590-c26e2645062e,eshal baharom83,https://play-lh.googleusercontent.com/a-/ALV-UjUtifm68qSZv2g16yi0Iz6hmYtWX8vVwwqLSrMR37Qm6XjqV3GN,awesome,5,0,487.1.0.74.74,2024-10-28 10:16:14,,,487.1.0.74.74,Facebook
301a7a34-2ded-4b4f-bc32-9b8945f066b4,Aman Gupta,https://play-lh.googleusercontent.com/a/ACg8ocIgHUMNQks1vyTQL6sOUxYu5seXqrvjdArw6ss3Zv8zROSqwg=mo,0 rate,1,0,,2024-10-28 10:16:02,,,,Facebook
9c94fe89-112c-4480-89eb-d8e80d5ecf15,PINTU SAMANTA,https://play-lh.googleusercontent.com/a/ACg8ocLzQgFHO3kETxSMAHlUI1GoGTU8fTHnGcmAJUJay-fscCUm7w=mo,nice,5,0,487.1.0.74.74,2024-10-28 10:15:28,,,487.1.0.74.74,Facebook
17d6af66-8bb3-4f2a-af25-80b979ecb7fd,Ella G,https://play-lh.googleusercontent.com/a-/ALV-UjVK9cvGB8aTXt1s7okTuhUyCcGAGQNZx3IhNgz61paeUIXlwgz8kQ,Facebook reels dont work anymore so I'm changing to a 1 star. The Facebook help doesn't reply. Its kinda useless at this point. How boring,1,0,487.1.0.74.74,2024-10-28 10:14:50,,,487.1.0.74.74,Facebook
4f5317bb-df1b-4427-a73f-e9233070ed57,Bienpaul Linde,https://play-lh.googleusercontent.com/a-/ALV-UjWzXZkfDlGezqMptXZoxydzr1xSDuCkq8O-GCV1xhcWdMdzJyM,excellent,5,0,487.1.0.74.74,2024-10-28 10:14:35,,,487.1.0.74.74,Facebook
cb1f027c-0e4c-4220-bd72-9152b9aa5569,SK Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjWUfax6hSQeJgA89e1NuKsvuG-Tn1y4nfBCEOAcSXm7uHdIMR0,Nice,5,0,485.0.0.70.77,2024-10-28 10:14:04,,,485.0.0.70.77,Facebook
f14aae02-429d-4ddd-92c1-6766d0060149,Shivanand Matapte,https://play-lh.googleusercontent.com/a/ACg8ocKB-YZXr_Ib6fIHlUh-yrJADBqWtwfGBsrvJ8VnBHClJflB_Q=mo,So Good,5,0,486.0.0.66.70,2024-10-28 10:13:13,,,486.0.0.66.70,Facebook
1b9ae3ba-f1e2-4c20-ae2d-005b3b4bbc6d,Junrly Salingay,https://play-lh.googleusercontent.com/a/ACg8ocKr5LY7CFsOTi2lV43GouCvPnO6NxEvP0J39wig0-WYR_o0gw=mo,change Gmail,5,0,487.1.0.74.74,2024-10-28 10:13:05,,,487.1.0.74.74,Facebook
cdcf1222-e1ff-456e-99d9-9b9f473544de,md rasel miah,https://play-lh.googleusercontent.com/a-/ALV-UjXKQ3y6zsYQPeE0O7Xn7lsyOQPm8NUqo3xn2DpWjasDQ-81LXM,Awesome,5,0,487.1.0.74.74,2024-10-28 10:12:40,,,487.1.0.74.74,Facebook
682d56ec-bbdc-41cc-ab3c-1637038984c4,Nawab Ansari,https://play-lh.googleusercontent.com/a-/ALV-UjVHgj1UEwg5sLemX4E888qTJgq0wUlOgqskJtmGx_2oqwXcWQoF,best,5,0,487.1.0.74.74,2024-10-28 10:12:24,,,487.1.0.74.74,Facebook
934dc75b-19d6-49c5-b52d-fe7679989e51,Sanjeev Nayan,https://play-lh.googleusercontent.com/a-/ALV-UjUe-85fusLZ6J1iDNRZsrgswCN6o46WFcM4QA65zY8vXupBV9Tw,it's a very good application,5,0,487.1.0.74.74,2024-10-28 10:12:05,,,487.1.0.74.74,Facebook
3ed0e4e1-3d7c-4f2b-8894-95c357bbf9b4,HAFIZ SAIDUL,https://play-lh.googleusercontent.com/a-/ALV-UjWwX1FJtSzXr4-4vByxJqvCFQTYvxVaT6T04yjolSPQgLxehmA,My best favourite application 🫶,5,0,,2024-10-28 10:11:40,,,,Facebook
e4f47e73-b54e-4896-97a3-3714d66820f5,Saiful Islam,https://play-lh.googleusercontent.com/a/ACg8ocJu1v8Smvd8zC67ZBx8XOJxCzCqDOCvv_WmKn9c7D2Ckm9fkQ=mo,Good,5,0,487.1.0.74.74,2024-10-28 10:10:57,,,487.1.0.74.74,Facebook
2396d914-1e40-4224-a2cf-4280d0118033,Minecraft mods Account,https://play-lh.googleusercontent.com/a-/ALV-UjUAedYryq9lCf0GnGqqy3VXGlr9bfWrzZc8mqUF1twEhhpSakA,Fuçk you,1,0,,2024-10-28 10:10:55,,,,Facebook
2af8fcf7-0203-4cd7-b79d-66c334e44f4f,satishkumar kumar,https://play-lh.googleusercontent.com/a-/ALV-UjWPdb_79Q0IAZanXkCuQFLLZBYxsYjsZgPLWvhWovSvoaFs2dZI,good,4,0,485.0.0.70.77,2024-10-28 10:10:33,,,485.0.0.70.77,Facebook
fa71fe9e-9d54-4a76-b608-03fbcf99e80b,Mélanie Osafo,https://play-lh.googleusercontent.com/a/ACg8ocLG735-7fA9gKEjdY8H5UxzwBBpDGCCX96JPIRR00vNLUtqKA=mo,Can't open it since 2 days,1,0,,2024-10-28 10:08:46,,,,Facebook
b601e862-6d98-40b0-9ab9-1cd2c6b67475,Harley Sanders,https://play-lh.googleusercontent.com/a/ACg8ocJzupqk-hPmQXNzzdqS2eEHHETFAkpafwQR3-R66GKTmDwgvN4=mo,Bad,1,0,392.2.0.33.108,2024-10-28 10:08:20,,,392.2.0.33.108,Facebook
745ab622-c0b2-4d63-853e-c9956c2963b6,la zy,https://play-lh.googleusercontent.com/a/ACg8ocLgo1MFlL1A3o2c3m2ZNWZtALZze0WtqHQ7agq9cex8WzRbrA=mo,useless app.we ever we can't login.,1,0,487.1.0.74.74,2024-10-28 10:06:30,,,487.1.0.74.74,Facebook
fe95ac44-d7a0-44bc-8e3a-b2b1746b4444,Myrna Amaquin,https://play-lh.googleusercontent.com/a/ACg8ocKTNP8ffoB5EmwjjcftNz1ei1VRtUxQSFYOMVr95M5l5MueNA=mo,i love it💖💖,5,0,,2024-10-28 10:06:24,,,,Facebook
f918c726-0205-44e9-9c35-a57b33d71cb1,Favour Lawrence idungafa,https://play-lh.googleusercontent.com/a-/ALV-UjVqrFTYjwgFXZowW0NoExTrAOPpLd1HM115iwPti1rMqKPgiQJf,it's starting to have features i like and needed amd the picture clarity when i post is making more sense reels so many things i can relate wit keep it up Facebook ✌️😏🌹🌬️💕,5,0,487.1.0.74.74,2024-10-28 10:06:22,,,487.1.0.74.74,Facebook
d3c3662d-6475-47d5-8b9e-bf199ef4fea6,Rakesh gayen,https://play-lh.googleusercontent.com/a-/ALV-UjX5kRzPKmPiB__N7N-UMEkg4v_Y5fDwVZCDBTPI0ku9ivOcIVP2,great 😃👍,5,0,487.1.0.74.74,2024-10-28 10:06:11,,,487.1.0.74.74,Facebook
5960e6ec-a5b9-4600-ac4a-42e1b12f2236,Dominador S. Muit Jr.,https://play-lh.googleusercontent.com/a-/ALV-UjVuZsSAiJ86O2Jo-Ub_HPUMb82fq24462FyHoZdJipH1hAhsLIk,it's cool,5,0,486.0.0.66.70,2024-10-28 10:05:51,,,486.0.0.66.70,Facebook
1a7747fb-2701-4e2f-8353-b4dec04a0a85,Md Deloar,https://play-lh.googleusercontent.com/a/ACg8ocII6xcjMIlnQ1q-a9H5eCOfEE80U8EQzXKCmngnnug8DenHaQ=mo,Good,5,0,487.1.0.74.74,2024-10-28 10:05:43,,,487.1.0.74.74,Facebook
c80fbcfe-2df0-4ce2-bbed-a788b2a89979,Amar Singh,https://play-lh.googleusercontent.com/a/ACg8ocIxrkoxmtnTNQwGk5fUW9ijlOq9UX22k5_M2K8juffCYwnssg=mo,RahuI,5,0,,2024-10-28 10:05:40,,,,Facebook
84d7690e-b351-4c12-b50a-9217ef7fb17d,mahfuzur rahman,https://play-lh.googleusercontent.com/a/ACg8ocKA6KaK7v1w0Grkvnlm3qHlY4Zfq8mK_XzwIgZiu5i9aso_Uw=mo,good,5,0,487.1.0.74.74,2024-10-28 10:04:37,,,487.1.0.74.74,Facebook
04550bdc-4ac1-4d27-a5f2-a3d5374c9502,Shivanshu Kumar,https://play-lh.googleusercontent.com/a/ACg8ocLh8Qpcl16O-jdjfFFpkcSp5BBMvTOVB-3HdQEBM-KJZZmgyQ=mo,💯💗,5,0,486.0.0.66.70,2024-10-28 10:04:11,,,486.0.0.66.70,Facebook
d91135e5-76e4-4998-927a-113e744418fc,genelyn gumatay,https://play-lh.googleusercontent.com/a-/ALV-UjWw2_PoR9gfsYEqxTOzE1bAQ153VnreQtwrSSRZPrr3BuBX8Dk,nice,5,0,485.0.0.70.77,2024-10-28 10:02:48,,,485.0.0.70.77,Facebook
c25eaa55-0f9e-47a4-aae2-0cdbf65ee268,Shamsul Alam,https://play-lh.googleusercontent.com/a/ACg8ocLmu6RUBvGdZApmBs9AXlFBhfnH-3uI1iuNlinqzlr_atbWdQ=mo,গুড,5,0,486.0.0.66.70,2024-10-28 10:02:31,,,486.0.0.66.70,Facebook
24075237-298f-4045-ab04-51df88e913f1,Alif Hossen,https://play-lh.googleusercontent.com/a/ACg8ocKKSOdHDzwsuQR5HTHzySKfLUkwOspE6KZuCHTJwaFE_cFcZw=mo,Very disgusting app,1,1,487.1.0.74.74,2024-10-28 10:01:27,,,487.1.0.74.74,Facebook
fcc6f6ea-5709-4745-82b6-eb38cfac6571,Jainuddin Bhatkar,https://play-lh.googleusercontent.com/a/ACg8ocKuC0T4KRtmdRUtW0T7VhEtRzurtWDPutz2-WYACpmhDrTBQg=mo,Tajammul BHATKAR LOVE YOU,5,0,486.0.0.66.70,2024-10-28 10:00:51,,,486.0.0.66.70,Facebook
0a10a084-c040-431e-94ee-4fd643dbbe56,Dony Nonggod,https://play-lh.googleusercontent.com/a/ACg8ocKfdbwPTRWOy_aSdq_frUv2NLrnRgcblB_vBUC3iHjFEh87oA=mo,thanks so meta,5,0,486.0.0.66.70,2024-10-28 10:00:44,,,486.0.0.66.70,Facebook
c4c98979-1f34-4057-8686-b7a8921301f0,Gopa Sutradhar,https://play-lh.googleusercontent.com/a/ACg8ocIXYFo0YTddTSCGNQUZ63l1P8k3JDrud0Jv92F0tlgj-ZeFjw=mo,😍,4,0,485.0.0.70.77,2024-10-28 09:59:49,,,485.0.0.70.77,Facebook
e50f2d3f-1556-4f29-b4de-dae4efbcb885,Harfad Ali,https://play-lh.googleusercontent.com/a/ACg8ocIU3mXS3MDbIG80dCMHpznLCsrEF1SnswDWv1mZJ-gsEAjH7g=mo,Face book not saif app thes mital thes give 1 rome in hospital no stat thes jok the stat pupal reel and faxs id your and sceind men id mixs,5,0,487.1.0.74.74,2024-10-28 09:59:12,,,487.1.0.74.74,Facebook
00fd6772-c627-489c-86e3-4a3ce7fd219b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hikmatkhan,2,0,,2024-10-28 09:56:49,,,,Facebook
12f8f00d-5d3b-4d1e-8247-b688b29db632,Md Siam,https://play-lh.googleusercontent.com/a/ACg8ocKQCJt2BzypHTu8xMN8AY3gl3B5duCn79fWiQQosMkYuSM0Lw=mo,nice 👍,4,0,,2024-10-28 09:56:43,,,,Facebook
4d66bd83-622f-4563-970f-b7f1f4e5d37b,Kyaw Htet Lin,https://play-lh.googleusercontent.com/a/ACg8ocJeJ0YJ5atTyJ16UdtvarfS-GCAzRl2An-kwzN2_M1kqp1fww=mo,"I think, your social app will develop on the world.",5,0,487.1.0.74.74,2024-10-28 09:56:35,,,487.1.0.74.74,Facebook
9610183f-8494-4662-a920-220fd5d862c8,Ajib Ali,https://play-lh.googleusercontent.com/a/ACg8ocJXxO-YBrtbU-NzCCUL7imqD2V0-uAEOV_qSHFBEFvdUV5DAw=mo,Ajibar,1,0,487.1.0.74.74,2024-10-28 09:55:12,,,487.1.0.74.74,Facebook
d5daf47d-d5dd-4270-aa91-0b0d2eb0d5f4,Leo Dela cruz,https://play-lh.googleusercontent.com/a/ACg8ocI9ou0Pzw4EjA6F2DT358_VS8RuiEL2WG1hqZKAVY24L-rK6w=mo,Good,5,0,487.1.0.74.74,2024-10-28 09:54:23,,,487.1.0.74.74,Facebook
47f3dcc5-d8b1-4612-848b-640037442386,Nomawethu Ncabane,https://play-lh.googleusercontent.com/a-/ALV-UjVj_v7hruVhuiGCYdqesdkjTDb2BbeQ0NLf06XDJumMf1OKkp7X,great,5,0,486.0.0.66.70,2024-10-28 09:54:16,,,486.0.0.66.70,Facebook
2bb26a39-718a-4e4f-a4a7-01da72a2edeb,Adamu big black ass Abdulkadir,https://play-lh.googleusercontent.com/a-/ALV-UjWJymRthtYBXc1aGVnlVY2VRZtYanh-z2e4_iZDbcupeVVlz-gS,I like my Facebook,5,0,486.0.0.66.70,2024-10-28 09:51:41,,,486.0.0.66.70,Facebook
e8a81e52-1dfc-4c8b-aed4-071169e99346,Aktima Khatun,https://play-lh.googleusercontent.com/a/ACg8ocKD_pDqImeQvoEbcYupvrAm4669Gjx_vfDRPMyqScXhe2UJ2Q=mo,good,4,0,487.1.0.74.74,2024-10-28 09:51:32,,,487.1.0.74.74,Facebook
e980ed3b-2cda-4de6-99f1-ba3cd89ebd4c,MARIUS IUHAS,https://play-lh.googleusercontent.com/a/ACg8ocLiimYHZCxa84HnwMnZ0N-_xgb8nF08nf4-HXlXDeTqVNcj_w=mo,si eu vreau sa te cunosc,4,0,487.1.0.74.74,2024-10-28 09:51:17,,,487.1.0.74.74,Facebook
fb5f6e85-c6be-43b7-9a95-1af750159818,Pulok Debnath,https://play-lh.googleusercontent.com/a-/ALV-UjXfVHOOW1GO_Rsqz0KlZTl1O-8NpXSVgCic-DpHNGd9BnS2U88,Good App,5,0,,2024-10-28 09:51:03,,,,Facebook
4c6d7939-4320-4473-9911-d6caa4b12bda,malik inzamam awan,https://play-lh.googleusercontent.com/a/ACg8ocLor1rKPATUfNnS-kUNUCnZEbajYq8W26yvq6OJYnlrX7qy=mo,good,5,0,487.1.0.74.74,2024-10-28 09:50:58,,,487.1.0.74.74,Facebook
6ca19053-476a-4ba4-9abe-e533055a075c,امید الله,https://play-lh.googleusercontent.com/a/ACg8ocK6gz7WKHfA2eofrwwVgMCwbRvLYXyE4BhEtxcNwMaIkiAEwA=mo,امیدالله,5,0,436.0.0.35.101,2024-10-28 09:50:53,,,436.0.0.35.101,Facebook
9cee8c12-3919-45b0-9b07-391e2f045eb7,ChrisPaul Quiros,https://play-lh.googleusercontent.com/a/ACg8ocJSHE9zjckUm0-mh7wcGscDjiGgc9YYIUHxnFVSKb3JrouUmg=mo,reach more people,5,0,,2024-10-28 09:50:46,,,,Facebook
